49786.9444, 6174.7222
49789.1667, 5857.7778
49509.1667, 6056.1111
49979.7222, 5910.8333
49742.2222, 5926.1111
49947.5, 5979.1667
49701.6667, 5916.3889
49969.1667, 5923.0556
50011.6667, 5843.6111
49933.3333, 6066.6667
49755.2778, 5912.2222
49536.1111, 5893.0556
49567.5, 5910.2778
49855.5556, 6047.2222
49631.3889, 6403.6111
49758.3333, 5826.9444
50145.8333, 5983.8889
49883.3333, 6200.0
49647.5, 6260.0
49877.5, 5887.2222
50080.5556, 5921.6667
49900.0, 5950.0
49700.0, 5900.0
49566.6667, 5933.3333
49619.4444, 6240.0
49616.3889, 6156.6667
50028.8889, 6066.6667
49948.3333, 6129.4444
49629.1667, 6267.5
50033.6111, 6038.6111
49693.8889, 6442.2222
49784.7222, 6310.8333
49680.2778, 6130.0
49631.6667, 6119.1667
49585.2778, 6255.5556
49733.3333, 6216.6667
49700.0, 6116.6667
49738.3333, 6500.0
49748.8889, 6106.1111
49533.0556, 5988.3333
49505.0, 6281.1111
49746.1111, 6465.0
49867.7778, 6239.4444
49768.0556, 6116.6667
49866.6667, 5833.3333
49818.6111, 6020.2778
49900.0, 6091.9444
49761.6667, 6188.8889
49833.8889, 6007.5
49696.1111, 6481.3889
49954.7222, 6106.9444
49871.9444, 5972.5
49603.3333, 6095.5556
49962.5, 5981.6667
49650.8333, 6303.6111
49691.1111, 6059.1667
49572.7778, 6248.6111
49801.9444, 6218.3333
50040.8333, 6017.5
49923.3333, 5872.2222
49600.0, 6250.0
49883.3333, 5900.0
50117.5, 5992.7778
